Course,Term_Offerings,Campus,undergraduate_offered,postgraduate_offered,course_description,pre_requisites,course_uoc
ECON6001,Term 1 2019,"Main Campus, Kensington",0,1,"The first part of the course deals with individual decision making and basic game theory. Fundamental topics covered include utility maximisation, expenditure minimisation, duality, welfare changes, and decision making under uncertainty. Producer theory and market equilibrium may also be discussed, along with an introduction to basic game theory which is an essential tool to analyse strategic behaviour.
The second part of the course builds on the first by exploring economic environments with asymmetric information (asymmetric information, signalling and screening), as well as other topics in contract theory such as principal-agent problems and incomplete contracts.",No Prerequisites,6 Units of Credit
ECON6002,Term 2 2019,"Main Campus, Kensington",0,1,"The first half of course will focus on dynamic macroeconomics based on general equilibrium theory with added emphasis on neoclassical growth models and dynamic programming, models with uncertainty, overlapping generation models, real business cycle theory, and monetary policy models. The second half is on the dynamics of labour markets, unemployment, and micro-foundations of macroeconomics. For each topic, we will also learn problem solving and numerical techniques and apply them in the particular topic in discussion. In the second half of the course, some data analysis is also part of the learning process.",Prerequisite: Enrolment in program 8412 or approval of Head of School of Economics,6 Units of Credit
ECON6004,Term 1 2019,"Main Campus, Kensington",0,1,"This course is an introduction to mathematical techniques that are widely used in Economics. We study the properties of sets, vector spaces, functions and equations and use them to describe economic environments. We employ mathematical techniques such as solving equations and finding fixed points, calculus and static and dynamic optimisation to analyse economic problems.",Prerequisite: Enrolment in program 8412 or approval of Head of School of Economics,6 Units of Credit
ECON6101,Term 3 2019,"Main Campus, Kensington",0,1,"This course covers advanced topics in microeconomics. These may include: existence and uniqueness of competitive equilibrium, the welfare theorems, incomplete markets, games with complete information, games with incomplete information, market equilibria with asymmetric information (adverse selection and moral hazard), principal-agent models and mechanism design.",Prerequisite: ECON6001,6 Units of Credit
ECON6102,Term 3 2019,"Main Campus, Kensington",0,1,"This course covers consumption and investment theories including models of optimisation, overlapping generation models with money, real business cycle models, equilibrium asset pricing, multiplicity of equilibrium and bubbles. Recent topics in contracting and market imperfections and the role of policy are also studied.",Prerequisite: ECON6002,6 Units of Credit
ECON6201,Term 1 2019,"Main Campus, Kensington",0,1,"This course covers a selection of advanced econometric methods such as maximum likelihood, generalised methods of moments, simulated maximum likelihood, simulated methods of moments, Bayesian inference, and bootstrap methods. Irrespective of the particular topics taught in any year, the course will emphasise the theoretical foundations of methods and their application to substantive economic problems in areas such as financial econometrics, micro-econometrics and macro-econometrics. This course is designed for students who want to acquire a higher level of knowledge in the area of econometrics beyond that expected of a good applied economist.",Prerequisite: ECON6003,6 Units of Credit
ECON6202,Term 2 2019,"Main Campus, Kensington",0,1,"This course provides a set of statistical tools and research designs that are useful in conducting empirical research in applied microeconomics and related fields. Because of the importance of economic research with direct policy implications, the focus will be on methods for estimating causal effects. We will critically discuss various techniques and indicate strengths and weaknesses. We will review several different approaches to program evaluation and apply these methods to real data, in the context of policies and programs in a broad range of areas including development, labour markets, health care, political economy, social welfare and poverty, education, and crime. The course will equip students with the necessary knowledge to be able to conduct program evaluations and to be informed consumers of such research.",Prerequisite: ECON6003,6 Units of Credit
ECON6203,Term 2 2019,"Main Campus, Kensington",0,1,"This course provides an introduction to econometrics as it is applied in macroeconomics. Emphasis is on hands-on implementation of the methods covered in the course. Topics include macroeconomic data, linear and nonlinear time series models, practical issues with likelihood-based inference for these models, computational approaches to hypothesis testing and model comparison, forecast evaluation, and structural identification. The course will equip students with the necessary knowledge to be able to undertake econometric analysis of the type commonly associated with modern macroeconomic research.",Prerequisite: ECON6003,6 Units of Credit
ECON6205,Term 1 2019,"Main Campus, Kensington",0,1,"This course covers the specification, estimation, and use of econometric methods that are necessary to model discrete choices made by individuals, households, firms, etc. Situations where data are available either as a cross section or as a panel will be covered. Special emphasis will be placed on illustrating the appropriate use of such data and application of associated models using case studies drawn from health, labour, and environmental economics as well as business disciplines such as finance and marketing. The course will equip students with the necessary knowledge to be able to conduct research in the specialized area of micro-econometrics and to be informed consumers of such research.",Prerequisite:ECON6003 or approval of Head of School of Economics,6 Units of Credit
ECON6301,Term 3 2019,"Main Campus, Kensington",0,1,"Topics covered will be from amongst the following: theory of the firm, production costs, monopoly, dominant and fringe firms, cartels, oligopoly and monopolistic competition, differentiated products, regulation, advertising, horizontal and vertical integration, strategic behaviour by firms, and R&D. Both theoretical and empirical results will be covered in the course.",Prerequisite or corequisite: ECON6001,6 Units of Credit
ECON6302,Term 2 2019,"Main Campus, Kensington",0,1,This course covers the theory and practice of international trade. The course will emphasise both traditional neo-classical trade theory as well as the more modern strategic trade theory. The principles and predictions of these theories will be used to consider the recent developments in Australian trading relations and international trading relations in general.,Prerequisite or corequisite: ECON6001,6 Units of Credit
ECON6303,Term 3 2019,"Main Campus, Kensington",0,1,"The course teaches core topics in the field of labour economics as well as introduces empirical methods for applied microeconomic analysis. The aim of this course is to encourage development of independent research interests in labour economics and related fields. Topics include wage and employment determination, formation of human capital, labour market discrimination, immigration, unemployment, wage differentials, wage structure, and institutions in the labour market. There will be particular emphasis on the interaction between theoretical and empirical modelling.",Prerequisite or corequisite: ECON6001,6 Units of Credit
ECON6307,Term 3 2019,"Main Campus, Kensington",0,1,"The course provides an economic approach to the analysis of health and medical care markets.  Topics covered include the production of health, the production and consumption of medical care, the relationship between health and wealth, the health workforce and the training of health professionals, social insurance and the organisation of health insurance markets.  Throughout the course reference is made to current government health policy.",Prerequisite or corequisite: ECON6001,6 Units of Credit
ECON6309,Term 1 2019,"Main Campus, Kensington",0,1,"This course covers the theory and practice of economic measurement, including the measurement of key economic indicators such as the Consumer Price Index, Gross Domestic Product and productivity growth. Approaches employed by international statistical agencies will be highlighted, along with the possibility that policy implications are often reliant on the choice of measurement techniques. The course will be technically rigorous, particularly in the use of microeconomic theory and econometric analysis, and will draw on the latest international research developments.",Prerequisite: ECON6001,6 Units of Credit
ECON6310,Term 2 2019,"Main Campus, Kensington",0,1,"This course is meant to deepen students’ understanding of the experimental method of investigation in economics and business research. It is being offered at the Honours/MEc/PhD level. In the course we will review questions of experimental design and implementation such as appropriate procedures of subject recruitment, programming tools, statistical and econometric analysis of experimental data, and other methodological issues in experimental economics. Importantly, students will develop their own experimental pilot project, from design over programming and the actual implementation to the analysis and write-up of a research paper. Grading will rely on two class presentations (design presentation 10% and results presentation 20%) and a research paper (70%).",No Prerequisites,6 Units of Credit
ECON7001,Term 1 2019,"Main Campus, Kensington",0,1,"The first part of the course deals with individual decision making and basic game theory. Fundamental topics covered include utility maximisation, expenditure minimisation, duality, welfare changes, and decision making under uncertainty. Producer theory and market equilibrium may also be discussed, along with an introduction to basic game theory which is an essential tool to analyse strategic behaviour.
The second part of the course builds on the first by exploring economic environment with asymmetric information (asymmetric information, signalling and screening), as well as other topics in contract theory such as principal-agent problems and incomplete contracts.",No Prerequisites,6 Units of Credit
ECON7002,Term 2 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
ECON7004,Term 1 2019,"Main Campus, Kensington",0,1,"This course is an introduction to mathematical techniques that are widely used in Economics. We study the properties of sets, vector spaces, functions and equations and use them to describe economic environments. We employ mathematical techniques such as solving equations and finding fixed points, calculus and static and dynamic optimisation to analyse economic problems.",No Prerequisites,6 Units of Credit
ECON7101,Term 3 2019,"Main Campus, Kensington",0,1,"This course covers advanced topics in microeconomics. These may include: existence and uniqueness of competitive equilibrium, the welfare theorems, incomplete markets, games with complete information, games with incomplete information, market equilibria with asymmetric information (adverse selection and moral hazard), principal-agent models and mechanism design.",No Prerequisites,6 Units of Credit
ECON7102,Term 3 2019,"Main Campus, Kensington",0,1,"Consumption and investment theories including models of optimisation, overlapping generation models with money, real business cycle models, equilibrium asset pricing, multiplicity of equilibrium and bubbles. Recent topics in contracting and market imperfections and the role of policy.",No Prerequisites,6 Units of Credit
ECON7204,Term 2 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
ECON7205,Term 1 2019,"Main Campus, Kensington",0,1,"This course covers the specification, estimation, and use of econometric methods that are necessary to model discrete choices made by individuals, households, firms, etc. Situations where data are available either as a cross section or as a panel will be covered. Special emphasis will be placed on illustrating the appropriate use of such data and application of associated models using case studies drawn from health, labour, and environmental economics as well as business disciplines such as finance and marketing. The course will equip students with the necessary knowledge to be able to conduct research in the specialized area of micro-econometrics and to be informed consumers of such research.",No Prerequisites,6 Units of Credit
ECON7301,Term 3 2019,"Main Campus, Kensington",0,1,"Topics covered will be from amongst the following: theory of the firm, production costs, monopoly, dominant and fringe firms, cartels, oligopoly and monopolistic competition, differentiated products, regulation, advertising, horizontal and vertical integration, strategic behaviour by firms, and R&D. Both theoretical and empirical results will be covered in the course.",No Prerequisites,6 Units of Credit
ECON7302,Term 2 2019,"Main Campus, Kensington",0,1,This course covers the theory and practice of international trade. The course will emphasise both traditional neo-classical trade theory as well as the more modern strategic trade theory. The principles and predictions of these theories will be used to consider the recent developments in Australian trading relations and international trading relations in general.,No Prerequisites,6 Units of Credit
ECON7303,Term 3 2019,"Main Campus, Kensington",0,1,"The course teaches core topics in the field of labour economics as well as introduces empirical methods for applied microeconomic analysis. The aim of this course is to encourage development of independent research interests in labour economics and related fields. Topics include wage and employment determination, formation of human capital, labour market discrimination, immigration, unemployment, wage differentials, wage structure, and institutions in the labour market. There will be particular emphasis on the interaction between theoretical and empirical modelling.",No Prerequisites,6 Units of Credit
ECON7310,Term 2 2019,"Main Campus, Kensington",0,1,"This course is meant to deepen students’ understanding of the experimental method of investigation in economics and business research. It is being offered at the Honours/MEc/PhD level. In the course we will review questions of experimental design and implementation such as appropriate procedures of subject recruitment, programming tools, statistical and econometric analysis of experimental data, and other methodological issues in experimental economics. Importantly, students will develop their own experimental pilot project, from design over programming and the actual implementation to the analysis and write-up of a research paper. Grading will rely on two class presentations (design presentation 10% and results presentation 20%) and a research paper (70%).",No Prerequisites,6 Units of Credit
EDST0106,Summer Term 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
EDST0306,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
EDST0506,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
EDST1101,Term 3 2019,"Main Campus, Kensington",1,0,"Subject Area: Education
An introduction to the study of Educational Psychology which examines some aspects of development and of learning and instruction. Topics include: cognitive development, development of memory, the role of knowledge, problem solving and thinking, an introduction to instructional methods.",No Prerequisites,6 Units of Credit
EDST1104,Term 1 2019,"Main Campus, Kensington",1,0,"Subject Area: Education
Do schools reduce or reinforce inequalities based on social, cultural, economic, and gender differences? What makes schools effective? Is education a public good or a private commodity? And what is the role of teachers, given that most research shows that schools only play a small role in explaining differences in how children do in school? By the end of this course, students should be able to discuss these four key questions. To do so, the course uses equity and social justice as key themes, and current research in educational sociology, educational psychology, and behavioural economics as evidence. The course also incorporates a more practical approach. The practical approach is achieved by clinical and forensic examination of case studies and videos of teaching practice, viewed through the lens of sociology and empirical science. Students should complete the course with a critical understanding of how education, teachers and teaching interacts with society as well as keen clinical observation skills of secondary school teaching practice.",No Prerequisites,6 Units of Credit
EDST1108,Term 2 2019,"Main Campus, Kensington",1,0,"The course will introduce students to current research and theoretical frameworks that are known to assist educators with developing the skills and knowledge to critically reflect on the role and influence of cultural beliefs and perspectives on schooling practices. A central focus for the course is preparing students to meet the Australian Professional Standards that directly concern Indigenous education: the teaching of Aboriginal and Torres Strait Islander students (AITSL 1.4), and the embedding of Aboriginal and Torres Strait Islander perspectives, histories and heritage across the curriculum (AITSL 2.4).",No Prerequisites,6 Units of Credit
EDST2002,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"Subject Area: Education
This course provides an opportunity for students to understand the structure and practice of education in NSW and appreciate the cognitive and societal factors that shape students' experiences and educational outcomes.  Through a university based seminar and 15 days of school-based fieldwork, the course enables students to observe and interact with a diverse range of students and professional educators and to actively reflect on the teaching and learning that is taking place in an educational institution.","Prerequisite: 72 uoc overall, including EDST1101, EDST1104, EDST1108, and EDST2003, and enrolment in an Education program. Students must have passed the Literacy and Numeracy Test for Initial Teacher Education in order to enrol into this course",6 Units of Credit
EDST2003,Term 1 2019,"Main Campus, Kensington",1,0,"Subject Area: Education
In this course, you will be introduced to key issues in learning and teaching. The course is divided into three sections: language, literacy and numeracy; social, psychological and emotional factors; and curriculum and pedagogy. In the first part of the course you will engage in substantive thinking about how language, literacy and numeracy are associated with students' backgrounds and impact student learning. In the second part of the course, you will examine what you and your students bring to the classroom in terms of socio-cultural and ability backgrounds, biases and assumptions, and mindsets, and how these may impact teaching and learning. In the third part of the course, you will examine curriculum and pedagogy, and its association with teaching and learning. By the end of the course, you will be able to design a lesson plan in your method area that addresses the needs of students across a variety of areas: language, literacy, numeracy, social, psychological, and emotional.","Prerequisite: 24 units of credit at Level 1 including EDST1101 or EDST1104 and enrolment in one of the following teaching Programs 3446, 3462, 4053, 4054, 4058, 4059, 4061, 4062 or 4076",6 Units of Credit
EDST2032,Summer Term 2019,"Main Campus, Kensington",1,0,"Subject Area: Education
Examines the ethical, political, epistemological and metaphysical aspects of a number of important issues in education such as: determining aims of education, determining what constitutes human well being, deciding on curriculum content, examining what constitutes knowledge claims in different discipline areas, distinguishing rote learning from understanding, identifying rational in contrast to other kinds of beliefs, appreciating the special role of educators in society and their sometimes conflicting obligations towards children, parents and the state, examining arguments about provision of equal educational opportunity, and social justice considerations in school funding.",Prerequisite: 18 units of credit at Level 1,6 Units of Credit
EDST2044,Term 2 2019,"Main Campus, Kensington",1,0,"Subject Area: Education
Explores various theories of motivation and their application to learning and teaching. A variety of theories, issues and strategies, such as goal setting, learned helplessness, self construal, self regulation, attributions of causality and group behaviour, concerned with achievement-related contexts, are discussed. Teachers' work motivation and implications for job satisfaction, professional commitment and teaching efficacy are considered.",Prerequisite: 18 units of credit at Level 1,6 Units of Credit
EDST2070,Term 3 2019,"Main Campus, Kensington",1,0,"Subject Area: Education
This course examines various theorizations of identity and culture, investigating how different conceptualizations of identity and culture constrain and/or enable particular educational responses to a range of sociopolitical and socioeconomic issues, including globalization, nationalism, diaspora, hybridity, multiculturalism, and technological innovation, at the societal, institutional, classroom and individual level.",Prerequisite: 18 units of credit at Level 1,6 Units of Credit
EDST2091,Term 1 2019,"Main Campus, Kensington",1,0,"Subject Area: Education
In this course you will learn about the general concept of digital literacies and how to use generic digital tools to enhance teaching and learning across various disciplines. The course takes a hands-on approach to assist you to consolidate and extend your digital literacy capacity and awareness of the opportunities and limitations brought about by the integration of technology in the classroom. You will apply learning theories suited to digitally-enhanced learning environments and skills that you have developed in a range of applications to design pedagogically sound teaching and learning activities. There will be an emphasis on using generic tools for presentation/content creation for teaching and for demonstration of understanding of concepts learned.",Prerequisite: 18 units of credit at Level 1,6 Units of Credit
EDST2094,Term 2 2019,"Main Campus, Kensington",1,0,"Subject Area: Education 
In this course, you will improve your reading, writing and oral communication, and enhance your ability to communicate effectively with students, parents and other key stakeholders using a variety of skills and strategies. The course has a particular focus on intercultural understanding and language and literacy development for teachers new to Australian educational contexts.","Prerequisite: 18 units of credit at Level 1, and enrolment in an Education program. Please contact the School of Education for enrolment",6 Units of Credit
EDST4080,Term 3 2019,"Main Campus, Kensington",1,0,"Subject Area: Education
This course provides an overview of the field of special education. It surveys major special education categories, major issues, and some ways of dealing with special education students in inclusive educational settings. By the end of the course, students will have a broad overview of the field and its key concepts, issues, and the relevant Department of Education policies. They will be conversant with the main categories of special education student, and know some ways of dealing with these students in the inclusive classroom.","Prerequisite: 78 units of credit overall, including EDST2002, and enrolment in an Education program",6 Units of Credit
EDST4084,Term 1 2019,"Main Campus, Kensington",1,0,"Subject Area: Education
Classroom management and student engagement is the number one concern of all new teachers. This course provides students with both the theoretical and practical applications of classroom management principles necessary for new teachers to make professional decisions with respect to classroom management concerns. The focus of this course is on creating an engaging classroom environment and on positive behaviour interventions and support, including the evidence-based practices crucial to effective classroom management.","Prerequisite: 78 units of credit overall, including EDST2002, and enrolment in an Education program",6 Units of Credit
EDST4096,Term 1 2019,"Main Campus, Kensington",1,0,"Subject Area: Education
In this course, you will gain practical, research supported information and skills on the following issues relating to the education of gifted students: (a) the nature of giftedness, (b) the cognitive and affective characteristics of gifted students, (c) the identification of gifted students, (d) the underachievement of gifted students, (e) the differentiation of curriculum, (f) ability grouping, (g) acceleration, and (h) disadvantaged gifted students.","Prerequisite: 78 units of credit overall, including EDST2002, and enrolment in an Education program",6 Units of Credit
EDST4501,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,A 6 UOC thesis in Education to be completed as part of the 30 UOC of thesis component in the Honours Program. Students are also required to complete 18 UOC of coursework.,Prerequisite: Enrolment in the Education honours program,6 Units of Credit
EDST4502,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,A 12 UOC thesis in Education to be completed as part of the 30 UOC of thesis component in the Honours Program. Students are also required to complete 18 UOC of coursework.,Prerequisite: Enrolment in the Education honours program,12 Units of Credit
EDST4503,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,An 18 UOC thesis in Education to be completed as part of the 30 UOC of thesis component in the Honours Program. Students are also required to complete 18 UOC of coursework.,Prerequisite: Enrolment in the Education honours program,18 Units of Credit
EDST4504,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,A 24 UOC thesis in Education to be completed as part of the 30 UOC of thesis component in the Honours Program. Students are also required to complete 18 UOC of coursework.,Prerequisite: Enrolment in the Education honours program,24 Units of Credit
EDST4505,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course provides students with an overview of the philosophical, practical, and ethical issues involved in designing and conducting research in education. Students will be introduced to the need to conceptualize research at multiple levels, including epistemology, theory, approach, and strategy. The course will also focus on data collection and analysis, and the interpretation of data.",Prerequisite: Enrolment in the Education honours program,6 Units of Credit
EDST4506,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"A seminar course for honours students in the School of Education preparing students for the writing of an honours thesis. Topics include using library resources for honours students including research consultation and access to databases; structuring and writing a thesis, gaining ethics approval for collecting data; constructing a conceptual framework for a thesis; researching and writing literature reviews; the role of theory in research and the use of theory in framing and conducting a research project in Education; planning and managing a research project; formal requirements for the thesis structure and presentation.",Prerequisite: Enrolment in the Education honours program,6 Units of Credit
EDST4507,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"A seminar course for honours students in the School of Education preparing students for the writing of an honours thesis. Topics include structuring and writing a thesis, research design; researching and writing thesis chapters; planning and managing a research project; thesis presentation.",Prerequisite: Enrolment in the Education honours program,6 Units of Credit
EDST5031,Term 3 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
EDST5034,Term 1 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
EDST5035,Term 2 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
EDST5101,Term 2 2019,"Main Campus, Kensington",0,1,"In this course you will learn about quantitative research methods and data analysis at an advanced level. The course will cover research design, population/sampling selection, construction of data collection tools, various types of data collection methods, and data analysis such as multiple regression and factor analysis. Emphasis will be given to the selection of statistical analyses that would be appropriate for different types of quantitative data.","Prerequisite: Enrolment in a PG Applied Linguistics program. Or EDST5448 and enrolment in a PG Education, Educational Leadership program or Master of Teaching (Sec). Master of Teaching (Sec) students must have also completed EDST6761 or EDST6765",6 Units of Credit
EDST5106,Term 3 2019,"Main Campus, Kensington",0,1,"The focus of this course is on applied behaviour analysis, and how it is accomplished through the use of functional behavioural assessment and skills training.
You will learn about the models, theories, and philosophies that form the basis of sound inclusive educational and behavioural practice. You will learn how to assess behaviour, teach new skills, and manage behaviour, both academic and social. The strengths and weaknesses of common school practices for decreasing students' inappropriate behaviour will be discussed, and strategies for promoting prosocial behaviour will be described. You will practice collecting and analysing data and use this information to write behavioural intervention plans. You will also use the knowledge gained in the course to design and implement a social skills training lesson.","Prerequisite: Enrolment in a postgraduate Education, Educational Leadership program, or Master of Teaching (Secondary). Master of Teaching (Secondary) students must have completed EDST6761 or EDST6765",6 Units of Credit
EDST5107,Summer Term 2019,"Main Campus, Kensington",0,1,"The focus of this course is on students with high-incidence disabilities. In this course, students will be presented with cognitive, perceptual, language, academic learning, and social-emotional characteristics of these populations. Issues in assessment, curriculum and instruction, and placement will also be discussed. This course will provide students with instruction on applying the goals, intervention strategies, and procedures related to psychodynamic, behavioural, biophysical, and ecological approaches to individuals with disabilities.","Prerequisite: Enrolment in a postgraduate Education, Educational Leadership program, or Master of Teaching (Secondary). Master of Teaching (Secondary) students must have completed EDST6761 or EDST6765",6 Units of Credit
EDST5111,Term 3 2019,"Main Campus, Kensington",0,1,"Students with intellectual disabilities face numerous challenges in educational environments. You will learn about characteristics of students with intellectual disabilities (including issues of definition), relevant legislative requirements, and how to use assessment for educational intervention. You will learn about effective evidence-based practices used to assist students with intellectual disabilities accomplish their educational goals. You will learn about curriculum-based strategies and curriculum adjustments and modifications that you can use in your teaching practice. You will also learn about issues related to social and community inclusion, family, peer and partner relationships of people with intellectual disabilities. You will become acquainted with issues and supports relevant to adults with intellectual disabilities.","Prerequisite: Enrolment in a postgraduate Education, Educational Leadership program, or Master of Teaching (Secondary). Master of Teaching (Secondary) students must have completed EDST6761 or EDST6765",6 Units of Credit
EDST5112,Term 1 2019,"Main Campus, Kensington",0,1,"One of the central needs of a teacher is to understand how their students learn. In this course, you will learn about how people learn generally, the degree to which people differ in how they learn, and the strategies required to teach them effectively. You will study core educational psychology topics—including development, cognition, and motivation—and observe them in action in classrooms. In assessment, you will articulate these issues, and report on observations of teaching in a way that bridges theory, research, and practice.",Prerequisite: Enrolment in 8926 Master of Teaching (Secondary),6 Units of Credit
EDST5113,Term 1 2019,"Main Campus, Kensington",0,1,"Students with autism spectrum disorder (ASD) face immense challenges in educational environments. You will engage with current knowledge about characteristics and effective evidence-based practices used to assist students with autism spectrum disorder (ASD) accomplish their educational goals. You will engage with theories, societal attitudes, legislation, and policy to develop your professional judgments and teaching practices. You will learn instructional and curriculum-based strategies and curriculum adjustments that you can use in your teaching practice. You will also learn about challenges faced by families of students with ASD, and learn effective strategies to promote home-school collaboration. You will become acquainted with issues and supports relevant to adults with ASD.","Prerequisite: Enrolment in a postgraduate Education, Educational Leadership program, or Master of Teaching (Secondary). Master of Teaching (Secondary) students must have completed EDST6761 or EDST6765",6 Units of Credit
