Course,Term_Offerings,Campus,undergraduate_offered,postgraduate_offered,course_description,pre_requisites,course_uoc
LAND2312,Term 2 2019,"Main Campus, Kensington",1,0,"Students extend their design and analysis abilities by preparing master plans for medium scale sites.  Design proposals are developed as responses to site qualities and a program of uses, with a particular emphasis on the spatial, social and ecological systems of the landscape.  Students learn to integrate ecological, social and aesthetic considerations as part of the design process and are introduced to the application of design for sustainability.  There is an emphasis on the performance of the design concepts created.",No Prerequisites,6 Units of Credit
LAND2411,Term 1 2019,"Main Campus, Kensington",1,0,"This course investigates the interdependency of landscape and urban morphology by testing large-scale urban design propositions within a particular landscape and responding to current government planning documents and aspirations for the site. Students learn about urbanisation and site issues through lectures and guest presentations by relevant stakeholders and practitioners. This information, along with site analysis and precedent studies, enables students to develop urban landscape design frameworks that respond sensitively and creatively to the issues facing the site. This course generates the urban design context for the individual project developed in LAND2412 Landscape Studio 9.",No Prerequisites,6 Units of Credit
LAND2412,Term 2 2019,"Main Campus, Kensington",1,0,"This course investigates landscape architectural knowledge and approaches across a range of scales including district, neighbourhood, city block and city space. The course will explore and refine skills in resolving public domain areas through the lens of particular landscape architectural concerns such as ecological and social processes. Theoretical knowledge underpinning the selected topics explored are developed concurrently in LAND2421 Contemporary Theory and Research.",No Prerequisites,6 Units of Credit
LAND2421,Term 1 2019,"Main Campus, Kensington",1,0,"Students develop in depth knowledge of contemporary landscape design through a detailed review of current projects, built works and writings. Students will investigate and test current theories of design in landscape architecture, through the critical analysis of recent work. Current concerns in landscape design will be reviewed against the trajectory of twentieth century modernism. Development of the critical methodological and stylistic skills involved in researching, writing and presenting essays, theses, articles, papers and reports. Each student researches and prepares a literature review, a seminar presentation and a research paper.",Pre-requisite: LAND1322,6 Units of Credit
LAND7101,Term 1 2019,"Main Campus, Kensington",0,1,"This is the first design studio in Stream A of the MLArch.  It develops design thinking and skills by requiring students to integrate programmatic requirements into the design process.  Design projects focus on landscape systems to address the spectrum of contemporary site planning concerns: access, circulation, water quality and drainage, social equity, biodiversity and resilience.  Students develop skills in analytical and conceptual thinking by working on medium scale sites, and the ability to test and integrate ecological, social, aesthetic and temporal aspects of landscape performance into the design process.",No Prerequisites,6 Units of Credit
LAND7102,Term 2 2019,"Main Campus, Kensington",0,1,"Design projects in this studio require the consideration and resolution of multiple and complex issues. Projects will have an environmental, social, and aesthetic focus and may include preparing competition entries and/or be interdisciplinary in nature. Students will refine their professional skills working individually and in small groups. Presentation skills will be extended to a professional level, incorporating a range of media, including models, and applications using a range of computer software.",No Prerequisites,6 Units of Credit
LAND7121,Term 3 2019,"Main Campus, Kensington",0,1,"This postgraduate course explores the extensive body of environment-behaviour research and theory on people’s relationship to place. Students will gain an understanding of the range and complexity of needs of specific users in the design of public spaces in which they live, work and play. Individual perceptions of shared and personal space, universal design and social inclusion will be explored, along with considering how planning and design contribute to social and environmental sustainability in communities. Most of the ideas and concepts discussed will be relevant to all environments and all types of design but for this course the focus will be on public spaces and environments in the public domain.",No Prerequisites,6 Units of Credit
LAND7151,Term 1 2019,"Main Campus, Kensington",0,1,"This postgraduate course builds students’ knowledge of plants and plant communities and focuses on plants as components of urban ecological landscape patterns at the site, landscape and metropolitan scales. It examines the role of plants in various situations, for example, in landscape remediation and regeneration, planning for climate change resilience, and serving as ‘green infrastructure’, and protecting riparian and wetland areas. The course involves excursions to local sites, and students are asked to contribute to the cost of these excursions.",No Prerequisites,6 Units of Credit
LAND7152,Term 3 2019,"Main Campus, Kensington",0,1,"This course examines the influence of urban ecology on the practice of landscape architecture over the last 50 years.  The course explores both the theoretical and practical applications of urban ecology principles and concepts as applied to established, regenerated and new urban landscapes. 
The course draws on both international and local case studies to map the trajectory key ideas, projects and designers which influenced changes in the role of ecology in relation to landscape design. Topics include: succession, climax systems; landscape ecology, ecological urbanism, and landscape urbanism.",No Prerequisites,6 Units of Credit
LAND7201,Term 1 2019,"Main Campus, Kensington",0,1,"Landscape architects are most often engaged in the planning and design of open spaces in the public realm including streets, paths, plazas, parks, waterways and coastal edges. 
Through five themes, being: typology, interface, strategies, policy and people, this course examines the varied demands placed on the public realm in an urban context and equips students with approaches to the strategic planning and design of public realm at the precinct scale. 
During the course students will develop knowledge in the spatial and functional requirements and user expectations of a range of public realm types and their relationship to each other and built form. Students will learn approaches to public realm policy, strategies and design that responds to various spatial and stakeholder conditions.",Prerequisite: LAND7102,6 Units of Credit
LAND7202,Term 2 2019,"Main Campus, Kensington",0,1,"This studio approaches the designed landscape from an ecological perspective. The design process in the studio relies on ecological knowledge to inform, inspire, and shape the designed landscape. Different types of constructed ecologies are examined, including urban parks, constructed wetlands; green infrastructure; urban forests; green roofs and walls. Studio projects focus on the catchment scale and take landscape design as a critical and creative means of improving ecological and social performance. Skills in landform manipulation, wetland construction, and planting for climate and habitat health are integrated into the design agenda. Projects incorporate digital technologies as a means of testing design propositions.","Prerequisites: LAND7201, LAND7211",6 Units of Credit
LAND7211,Term 1 2019,"Main Campus, Kensington",0,1,"This course focuses on case studies as mode of learning and a foundation for applying critical thinking to design practice.  The theory of case studies as a research method in landscape architecture serves a starting point for students to prepare individual case studies of key works of landscape architecture. The course situates key precedents of the landscape architectural canon in their social, political, environmental and economic contexts and develops the capacity to identify and apply design and planning principles /strategies to inform design practice. This course takes a particular focus on the social considerations of planning and designing for people in cities.",No Prerequisites,6 Units of Credit
LAND7221,Term 1 2019,"Main Campus, Kensington",0,1,"This course introduces students to the visualisation of complex landscape systems and dynamics, using visual scripting interfaces and technologies such as Rhino, Grasshopper, Photoshop, 3D Studio Max, and the HoloLens. Students explore design decisions by simulating and evaluating changes to environmental conditions with a focus on landform, hydrology and planting.",No Prerequisites,6 Units of Credit
LAND7272,Term 2 2019,"Main Campus, Kensington",0,1,"This course is a co-requisite for LAND 7202: Master Landscape Studio 4: Constructed Ecologies. The course develops the knowledge and ability to address the technological challenges of constructed ecologies, their construction systems and methods, and their performance. The material focus is on landform, stormwater and vegetation.  Techniques of grading, earthworks, and drainage are explored.  Digital modeling and fabirication are used to increase student's capacity to communicate and test design options; the digital model developed in this course are integrated into the con-current studio project.","Prerequisites: LAND7201, LAND7211",6 Units of Credit
LAND7301,Term 1 2019,"Main Campus, Kensington",0,1,"This studio takes landscape systems at the city scale as a framework for design.  Landscape systems span and shape cities and urban regions, as well as political boundaries. Landscape systems include geology, hydrology, vegetation, habitat, transportation, open space, infrastructure and built form. All these systems exert environmental impacts which affect quality of life at many scales-- the metropolitan, the city, the precinct, the neighbourhood as well as local streets and spaces. In this studio, students consider how metropolitan landscape systems have informed and shaped urban settlement, and vice versa. In a suite of directed design projects, students are given a future scenario which guides and challenges their design thinking in terms of scale and complexity. During the course students will develop knowledge of the relationship between landscape systems and urban settlements and extend their abilities to plan and design landscapes as integrated components of city and metropolitan systems.",Prerequisite: LAND7202,6 Units of Credit
LAND7302,"Term 2 2019, Term 3 2019","Main Campus, Kensington",0,1,"Studio 6 is the culminating design studio in the UNSW MLArch degree. Together with LAND 7311, this course is the studio component of an independent, year-long research and design process.  Students initiate their design proposition in LAND 7311, setting their own design research agenda within the structure of a collective studio project.  Every year Studio 6 identifies a relevant contemporary theme or issue which serves as the framework for the individual, design-based research projects. Each student develops a topic of their choosing and works closely with staff and peers in the studio to develop and test their design propositions.",Prerequisite: LAND7301,12 Units of Credit
LAND7311,Term 1 2019,"Main Campus, Kensington",0,1,"Students engage in a  process of  scholarly exploration through contemporary landscape architectural works and theories in relation to  the design process and design research. Students develop skills in research design and methods, critical review, research by design, documentation and writing. Students prepare an achievable, theoretically-informed research proposal which forms the basis of the design work in the  Capstone Studio.",No Prerequisites,6 Units of Credit
LAND7321,Term 1 2019,"Main Campus, Kensington",0,1,The course explores innovative landscape materials and emerging approaches to design development and construction. Students develop their capacity to transform landscape design concepts into tangible and workable landscape proposals through the methods and techniques of design development. Creative exploration of material properties is introduced alongside traditional systems of landscape construction and industry standards.,No Prerequisites,6 Units of Credit
LAWS0001,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
LAWS0002,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
LAWS0007,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
LAWS0008,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
LAWS0009,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
LAWS1021,"Term 1 2019, Term 2 2019","Main Campus, Kensington",1,0,"LAWS1021 is only available in T2 by School Consent. Contact  UNSW Law Students Services for more information. 
This course introduces students to fundamental aspects of criminal justice and process. Woven through the course is a critical examination of the interaction between the criminal justice system and the criminal law: specifically, that application of the law is shaped by and dependent on decisions made by criminal justice actors including police, prosecutors and judicial officers. Specific areas of focus include: why some activities are criminalised and others not; the use and misuse of discretion; the impact of the reliance on summary justice; the significance of pre-trial processes such as search, arrest and bail; and the over-representation of Indigenous people and other vulnerable groups.

Crime and the Criminal Process also introduces the doctrinal building blocks of criminal law, and applies these principles to a number of key statutory offences such as public order offences and drugs offences which illustrate the process themes above. The impact of public policy and law reform is an important underlying theme. 
Main Topics
Criminalisation, over-criminalisation and defining crimeCriminal process, including police powers and pre-trial processComponents of criminal offences: physical and mental elementsDrugs (NSW only), including harm minimisation policies and incursions into general principles of criminal lawPublic order offenses",This course is strictly for students undertaking Law programs only.,6 Units of Credit
LAWS1022,"Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"LAWS1022 is only available in T3 by School Consent. Contact UNSW Law Students Services for more information. 
This course follows from LAWS1021 / JURD 7121 Crime and the Criminal Process, and applies the perspectives and themes of that course to the doctrinally central criminal offences and defences. These are examined in a contextual framework that emphasises the policy and social issues underpinning the development and application of the law. This critical approach allows students to appreciate a complex set of conflicting ideologies, principles, discretion and histories informing the criminal law. The course draws on materials from other disciplines – especially criminology, history, sociology and feminist theory, which enhance students’ appreciation of the law in context. Social issues including race, class and gender are stressed. Comparisons with jurisdictions other than NSW are undertaken where this highlights relevant policy issues, legislative alternatives, or demonstrates the contingent nature of the law in question. Throughout, detailed doctrinal analysis of the chosen offences/defences takes place and students develop the skills of legal element analysis of both statutory and common law offences and defences. 
 Main Topics
HomicideDefences (including mental illness, automatism, self-defence, provocation, substantial impairment, intoxication)Assault (including aggravated assault and domestic violence)Sexual AssaultDishonest AcquisitionExtending Criminal Liability (including complicity)Sentencing",Prerequisite: LAWS1021 or JURD7121 or LAWS1001 or  JURD7101,6 Units of Credit
LAWS1052,Term 1 2019,"Main Campus, Kensington",1,0,"Introducing Law and Justice is the first of the foundational level core courses for the LLB degree. This course introduces students to the history, operation and contemporary dynamics of our legal system. It provides a grounding in the core legal skills necessary for successful study and practice, including legal research and writing; case analysis and critique; and the interpretation and application of statutes. All of these skills will continue to be developed through your LLB studies.
The course has two parts, a Coursework Seminar and a Research Tutorial. All students enrolled in Introducing Law and Justice participate in two Coursework seminars each week, starting in Week 1. And a 1hr per week Research Tutorial, also starting in Week 1. All classes in Introducing Law and Justice are small, with a focus on interactive teaching, so while the topics covered in Coursework seminars and Research tutorials are linked, they do not follow a standard lecture/tutorial model.",This course is strictly for students undertaking Law programs only.,6 Units of Credit
LAWS1061,"Term 1 2019, Term 2 2019","Main Campus, Kensington",1,0,"LAWS1061 is only available in T1 by School Consent. Contact UNSW Law Students Services for more information. 
This course continues students’ introduction to the law of torts which began with Introducing Law and Justice where trespass to the person is covered. Other torts, notably trespass to goods and to land, and conversion, are covered in Principles of Private Law. Torts considers the part of the law of torts concerning liability to pay compensation for wrongfully caused injury, damage or loss, with an emphasis on liability caused by negligence, breach of statutory duty and nuisance. Both liability and remedies at common law and under the Civil Liability Act 2002 (NSW) are examined. Students are introduced to the complexities of interpreting statutory regimes, and their inter-relationship with common law precedent. The course critically examines the wider social implications of various approaches to compensating those who suffer personal injury, using some theoretical perspectives including law and economics, feminist theory and critical legal theory to do so
 
Main Topics
The role and function of tort lawNuisanceNegligence – the duty of care in generalNegligence – duty – personal injuryNegligence – duty – defective propertyNegligence – duty - pure economic lossNegligence – duty – special defendants including public authorities, medical, landlords, parents and children etcBreach of dutyCausation and remoteness including eggshell skull rule and probabilistic causationConcurrent liability – vicarious liabilityConcurrent Liability - non-delegable dutyDefences to negligenceAssessment of DamagesAssessing the law of negligence – does it operate as it should?Breach of Statutory Duty",Prerequisite: Prerequisite: LAWS1052 or LAWS1051; JURD7152,6 Units of Credit
LAWS1075,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"LAWS1075 is only available in T3 by School Consent. Contact UNSW Law Students Services for more information.
Contract Law is a core compulsory course, continuing the work completed in Principles of Private Law. Like tort law, contract law is one aspect of the law of obligations. Contract law is the study of legal obligations voluntarily assumed. The course focuses on understanding the nature, significance and operation of legal agreements in disparate contexts, varying from corporate to commercial practice, and from family and consumer to employment law. Particular attention is placed on the decisions of appellate courts, and on key legislation such as relate to consumer law, unfair contracts and unconscionable dealings. The course also aims to provide future lawyers with the knowledge needed to negotiate, draft and interpret contractual documents.
Main Topics
Terms (including implied terms) Interpretation (including the parol evidence rule and exclusion clauses)Misrepresentation and misleading or deceptive conduct (including the Competition and Consumer Act 2010)Mistake, unconscionable dealing and other vitiating factorsFrustrationPerformance, breach and termination of contracts Damages and rescission","Pre-requisite: Principles of Private Law (any one of LAWS1071, LAWS1150, JURD7150, or JURD7171)",6 Units of Credit
LAWS1091,"Term 1 2019, Term 2 2019","Main Campus, Kensington",1,0,"LAWS1091 is only available in T2 by School Consent. Contact UNSW Law Students Services for more information. 
This course examines the central legislative rules and legal principles of corporation's law. Foundational principles such as limited liability and rights attached to shares are examined together with the rights of shareholders and other stakeholders. There is a particular focus on the appointment and removal of directors and officers, and their duties and decision-making processes. Wider policy issues, including the powers and role of the regulators, are also examined. 
Main Topics
Introduction to the Corporation and incorporating under Australian lawThe implications of separate legal personality and limited liabilityThe corporate constitutionDecision Making by the Board of Directors and General MeetingTheories of the corporation and corporate governanceCorporate contractingDirectors’ statutory and general law dutiesShareholders' remediesRegulatory responsibilitiesCorporate CriminalityCorporate insolvencyCorporate groups","Prerequisite: Principles of Private Law (LAWS1150 /JURD7150), Contracts (LAWS1075/JURD7175) and Equity and Trusts (LAWS2385/JURD7285).",6 Units of Credit
LAWS1121,Term 1 2019,"Main Campus, Kensington",1,0,"LAWS1121 – Legal System and Skills A (‘LLSA’) is a core course for Humanities Pathway Program (Law) students in Term 1 of their studies. This course is worth 6 units of credit.
The focus of LSSA is to examine the nature of law in Australian society. It teaches about the historical foundations and contemporary workings of the Australian legal system by adopting a critical and contextual approach. Students develop an understanding of law in practice through visiting courts and tribunals, which complements theoretical learning about the Australian common law. Integrated into LSSA is the development of introductory academic skills including critical analysis, oral and written communication, academic literacy, problem-solving and research.
These skills and knowledge are an essential foundation for subsequent core courses for Humanities Pathway Program (Law) students in Term 2 and Term 3.
Main Topics:
·         Lawyers’ work, skills and knowledge
·         History of the Australian legal system
·         Australian legal principles and institutions
·         Introduction to traditional and critical jurisprudence
·         Classification of law
·         Sources of law
·         The doctrine of precedent, judicial method and judge-made law
·         Frameworks for legal thinking, reasoning and legal problem-solving
·         Legal citation
·         Introduction to legal research through the UNSW Library
Locating and using secondary legal materials and case law","Prerequisite: Academic program must be 7016, Humanities Pathway Program.",6 Units of Credit
LAWS1122,Term 2 2019,"Main Campus, Kensington",1,0,"LAWS1122 – Legal System and Skills B (‘LLSB’) is a core course for Humanities Pathway Program (Law) students in Term 2 of their studies. This course is worth 6 units of credit. 
LSSB further develops the understanding of the contemporary workings of the Australian legal system gained in LAWS1121 – Legal System and Skills A by adopting a critical and contextual approach. A case study of topical Indigenous legal issues is used to critically examine the extent to which the Australian legal system achieves equality. Students develop an understanding of law in practice through visiting Parliament, which complements learning about the legislative process and statutory interpretation. Students also develop an understanding of the role of evidence and the rules of evidence in legal disputes. Integrated into LSSB is further development of introductory academic skills including basic logic, persuasive writing and plain legal English writing.
These skills and knowledge are an essential foundation for subsequent core courses for Humanities Pathway Program (Law) students in Term 3.
Main Topics:
·         The legislative process
·         Navigating legislation
·         Statutory interpretation techniques
·         Introductory logic
·         Writing in plain legal English
·         The nature and rules of evidence in legal disputes
·         Equality in Australia
·         Indigenous legal issues
·         Locating and using primary and secondary legal materials from other common law jurisdictions
·         Locate and using legislation and other parliamentary materials","Prerequisite: Academic program must be 7016, Humanities Pathway Program.",6 Units of Credit
LAWS1123,Term 3 2019,"Main Campus, Kensington",1,0,"LAWS1123 - Conceptual Foundations of the Legal System (‘CFLS’) is a core course for Diploma in Humanities/Enabling Program (Law Stream) students in their second and final session of study. This course is worth 6 units of credit. It complements, and is studied in the same session as, LAWS1124 - Lawyers and Society.
 
CFLS develops students’ understanding of the functioning of the legal system and facility with foundational legal skills that students acquired in LAWS1121 – Legal System and Skills A. Students are introduced to fundamental concepts and legal paradigms in three core areas of substantive law: contract; tort and criminal law. The course focuses on students’ acquisition of legal problem-solving skills in both oral and written contexts to enhance students’ understanding of legal principles found in case and statute law in these three fields. It provides preparation for, and an introduction to, the study of Contract, Tort and Criminal Law in the LLB program.
 
Module 1: Contract
A good grounding in the basic principles of contract law is a fundamental element of any legal education. This Module is an introduction to the study of voluntarily assumed legal obligations which govern many important areas of daily life. This Module focuses on students acquiring a sound understanding of a number of basic principles of contract law, through common law method, with particular focus on the elements required for the formation of a valid contract, namely offer and acceptance; consideration; intention to create legal relations; certainty and privity.
 
Module 2: Criminal Justice
The aims of the Criminal Justice module are to introduce students to foundational elements of the criminal law, and some key issues related to criminal justice. The course will include an examination of the components of criminal offences generally, and will take two substantive offences (murder and offensive language/behaviour) to see how these elements play out in practice.
 
Module 3: Tort
This module covers the part of the law of torts which signifies, broadly speaking, the law determining liability to pay compensation for wrongfully caused injury, damage or loss through medical negligence.
The prime objective is to introduce students to the core principles of negligence, including a critical understanding of the policy considerations informing the law. A second objective of this course is to examine a relatively limited number of leading cases and legislation in selected areas and thereby develop skills of analysis, synthesis and evaluation. A third objective is to encourage students to consider the way in which the law of torts operates in the context of society as a whole, and the ways in which it is influenced by such particular factors as insurance, social security, and the need (or absence of a need) to ascribe fault. Thus there is a theoretical component to the course which introduces various debates about the nature and effectiveness of tort law.","Prerequisite: Academic program must be 7016, Humanities Pathway Program.",6 Units of Credit
LAWS1124,Term 2 2019,"Main Campus, Kensington",1,0,"The KLC component of Lawyers and Society fits with your other law courses in that it demonstrates law in practice and the specific ways in which it impacts on disadvantaged clients. Law is a subjective, constantly changing area and this course will give you the opportunity to explore some of the ways in which law is used in the legal aid system to assist people who are disadvantaged.
The Legal Ethics component of Lawyers and Society complements the KLC component of Lawyers and Society by providing some theoretical background to many of the ethical issues you could encounter as a practising lawyer. It also provides an introduction to the Bachelor of Laws core course LAWS1230 – Lawyers, Ethics and Justice.
Main Topics
The aims of the KLC component of Lawyers and Society are to:-
encourage students to keep studying lawallow students to see law in practice to make their studies relevantallow students to bond with each otherallow students to see how the law affects/can help disadvantaged peopledevelop written and oral communication skillsdevelop knowledge of lawdevelop ability to critically examine the law and its effectsmake students law studies relevant to their lives through clinical workprovide additional support for students
This is achieved through a combination of approaches.  You will be introduced to an overview of the legal aid system through visits to: the Local court, pro bono section of a commercial law firm, Legal Aid Commission and the Public Defender’s Office. You will also be taught a concentrated course on interviewing skills as they relate to disadvantaged clients.  You will interview real clients in order to improve your oral and written communication skills.  You will also have the opportunity to work with later year law students learning about legal file work.
The aims of the Legal Ethics component of Lawyers and Society are to:-
develop written and oral communication skillsdevelop legal problem-solving skillsgain an overview of the legal profession in Australiaunderstand what sort of work lawyers, barristers and judges dobegin to appreciate the ethical responsibilities that legal practitioners have to clients, to the court and to society more broadlyunderstand access to justice issuesunderstand how the legal profession in Australia is regulated, especially with reference to professional discipline and costs
These aims are achieved through intensive, small group discussions; considering practical applications of Legal Ethics component aims and opportunities for directed feedback.","Prerequisite: Academic program must be 7016, Humanities Pathway Program.",6 Units of Credit
LAWS1141,"Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"LAWS1141 is only available in T2 by School Consent. Contact UNSW Law Students Services for more information. 
This course introduces students to the study of public law, including its history, institutions, methods of reasoning and fundamental principles. Students will acquire an understanding of the introductory principles and theories of administrative and constitutional law as they apply to the essential features of the Australian system of government, and their implications for human rights and the rule of law. The course exposes students to this material through an examination of Australia’s hybrid constitutional inheritance from the United Kingdom and United States, as adapted in the creation and subsequent development of the federal Commonwealth. In doing so it also examines the implications of colonisation for Indigenous legal systems and assertions of Crown sovereignty. The role, powers and interrelationship of the three arms of government are considered in contemporary as well as historical context, as are the issues of rights protection and constitutional change. The course prepares students for their later study of the courses LAWS1160: Administrative Law and LAWS2150: Federal Constitutional Law, and also introduces students to the fundamentals of the skill of statutory interpretation in the public law context. 
Main Topics
Constitutionalism
Australia’s ‘Washminster’ Inheritance
- The Westminster Tradition
- The American Tradition
The Creation of the Federated Commonwealth of Australia
- Colonisation, Indigenous Sovereignty and Crown Sovereignty
- The Colonial Laws Validity Act 1865 and the Path to Federation
- The Acquisition of Legal Independence and Popular Sovereignty
The Legislature
- History and Development
- The Franchise and the Composition of Parliament
- Legislative Power
- Judicial Review of Legislation
- Statutory Interpretation
- State Constitutions and State Legislative Power 
The Executive
- History and Development
- Federal and State Executive Power
- Judicial Review of Executive Action
- Non-Judicial Forms of Executive Accountability
The Judiciary
- History, Development and Composition
- A Foundation of Judicial Independence
 
Rights Protection and Australian Constitutionalism
Constitutional Change.",This course is strictly for students undertaking Law programs only.,6 Units of Credit
LAWS1150,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"LAWS1150 is only available in T1 by School Consent. Contact UNSW Law Students Services for more information. 
This course introduces students to the basic elements and principles of private law. It begins by looking at what the term private law means, the sources of private law and how the different areas of private law - especially property, contract, tort and unjust enrichment – relate to each other.
The bulk of the course is spent on the topics of contract and property law. In both cases, the course provides an introduction to materials that are expanded upon in later subjects. With respect to contract law, this course covers the formation of contracts and the doctrine of privity. Several other elements of contract law are dealt with later in the curriculum in Contracts. With respect to property law, this course considers the boundaries of the concept of property, as well as several of the rules with respect to the creation, transfer and protection of property rights. Again several other elements of property law are dealt with later in Land Law, and to some extent also in Equity and Trusts.
The course also introduces students to two smaller topics: agency and equitable estoppel. As well as being closely related to contracts and property, these are two important areas of law for practicing lawyers.
 
Main Topics
The Domain of Private Law
Private law, values and justicePrivate law and public law distinguishedOrigins and sources of private lawThe categories of private law
 
Contract
Formation of contractsOffer and acceptanceIntention to create legal relationsConsiderationCertainty of termsPrivityPromissory estoppel 
 
Property
Definition of propertyLicences, contractual and otherwiseNew forms of propertyDefinition of landDoctrine of fixturesPersonal propertyCreation of property rights: original acquisition, voluntary/involuntary transfersThe concept of possession of land and goodsBailmentTorts of trespass, detinue and conversionAdverse possession/possessory titleFormal requirements for the transfer of interests in landProprietary estoppel
 Agency
Fundamental principlesDistinction from other relationships, eg employment, sub-contractThe formation and consequences of agency",This course is strictly for students undertaking Law programs only.,6 Units of Credit
